Title,Date,Year,Month,Day,Weekday,Gross,Days_Since_Release,Price,Tickets,Genre,Info,MPAA_Rating,Violence,viol_strong,viol_mild,viol_non,Exp_Violence,exp_viol_strong,exp_viol_mild,exp_viol_non,more_violent,as_violent,less_violent
Gladiator,2000-07-25,2000,7,25,3,156854,82,5.39,29100.9276437848,Action,"R for intense, graphic combat",R,10,TRUE,FALSE,FALSE,7.99082753160502,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Gladiator,2000-07-26,2000,7,26,4,147239,83,5.39,27317.0686456401,Action,"R for intense, graphic combat",R,10,TRUE,FALSE,FALSE,7.99082753160502,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Gladiator,2000-07-27,2000,7,27,5,151000,84,5.39,28014.8423005566,Action,"R for intense, graphic combat",R,10,TRUE,FALSE,FALSE,7.99082753160502,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Gladiator,2000-07-30,2000,7,30,1,273000,87,5.39,50649.3506493507,Action,"R for intense, graphic combat",R,10,TRUE,FALSE,FALSE,7.99082753160502,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Gladiator,2000-07-31,2000,7,31,2,116874,88,5.39,21683.4879406308,Action,"R for intense, graphic combat",R,10,TRUE,FALSE,FALSE,7.99082753160502,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Gladiator,2000-08-01,2000,8,1,3,145329,89,5.39,26962.7087198516,Action,"R for intense, graphic combat",R,10,TRUE,FALSE,FALSE,7.99082753160502,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Gladiator,2000-08-02,2000,8,2,4,121675,90,5.39,22574.2115027829,Action,"R for intense, graphic combat",R,10,TRUE,FALSE,FALSE,7.99082753160502,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Gladiator,2000-08-03,2000,8,3,5,129543,91,5.39,24033.9517625232,Action,"R for intense, graphic combat",R,10,TRUE,FALSE,FALSE,7.99082753160502,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Gladiator,2000-08-06,2000,8,6,1,166000,94,5.39,30797.7736549165,Action,"R for intense, graphic combat",R,10,TRUE,FALSE,FALSE,7.99082753160502,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Gladiator,2000-08-07,2000,8,7,2,82644,95,5.39,15332.8385899814,Action,"R for intense, graphic combat",R,10,TRUE,FALSE,FALSE,7.99082753160502,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Gladiator,2000-08-08,2000,8,8,3,82395,96,5.39,15286.6419294991,Action,"R for intense, graphic combat",R,10,TRUE,FALSE,FALSE,7.99082753160502,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Gladiator,2000-08-09,2000,8,9,4,75206,97,5.39,13952.8756957328,Action,"R for intense, graphic combat",R,10,TRUE,FALSE,FALSE,7.99082753160502,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Gladiator,2000-08-10,2000,8,10,5,76841,98,5.39,14256.2152133581,Action,"R for intense, graphic combat",R,10,TRUE,FALSE,FALSE,7.99082753160502,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Gladiator,2000-08-13,2000,8,13,1,101000,101,5.39,18738.4044526902,Action,"R for intense, graphic combat",R,10,TRUE,FALSE,FALSE,7.99082753160502,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Gladiator,2000-08-14,2000,8,14,2,46799,102,5.39,8682.56029684601,Action,"R for intense, graphic combat",R,10,TRUE,FALSE,FALSE,7.99082753160502,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Gladiator,2000-08-15,2000,8,15,3,54023,103,5.39,10022.8200371058,Action,"R for intense, graphic combat",R,10,TRUE,FALSE,FALSE,7.99082753160502,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Gladiator,2000-08-16,2000,8,16,4,47521,104,5.39,8816.5120593692,Action,"R for intense, graphic combat",R,10,TRUE,FALSE,FALSE,7.99082753160502,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Gladiator,2000-08-17,2000,8,17,5,53487,105,5.39,9923.37662337662,Action,"R for intense, graphic combat",R,10,TRUE,FALSE,FALSE,7.99082753160502,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Gladiator,2000-09-11,2000,9,11,2,44793,130,5.39,8310.38961038961,Action,"R for intense, graphic combat",R,10,TRUE,FALSE,FALSE,7.99082753160502,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Gladiator,2000-09-12,2000,9,12,3,84383,131,5.39,15655.4730983302,Action,"R for intense, graphic combat",R,10,TRUE,FALSE,FALSE,7.99082753160502,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Gladiator,2000-09-13,2000,9,13,4,54204,132,5.39,10056.400742115,Action,"R for intense, graphic combat",R,10,TRUE,FALSE,FALSE,7.99082753160502,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Gladiator,2000-09-14,2000,9,14,5,55703,133,5.39,10334.5083487941,Action,"R for intense, graphic combat",R,10,TRUE,FALSE,FALSE,7.99082753160502,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Gladiator,2000-09-18,2000,9,18,2,79797,137,5.39,14804.6382189239,Action,"R for intense, graphic combat",R,10,TRUE,FALSE,FALSE,7.99082753160502,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Gladiator,2000-09-19,2000,9,19,3,74018,138,5.39,13732.4675324675,Action,"R for intense, graphic combat",R,10,TRUE,FALSE,FALSE,7.99082753160502,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Gladiator,2000-09-20,2000,9,20,4,56971,139,5.39,10569.758812616,Action,"R for intense, graphic combat",R,10,TRUE,FALSE,FALSE,7.99082753160502,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Gladiator,2000-09-21,2000,9,21,5,60157,140,5.39,11160.853432282,Action,"R for intense, graphic combat",R,10,TRUE,FALSE,FALSE,7.99082753160502,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Gladiator,2000-09-26,2000,9,26,3,55469,145,5.39,10291.094619666,Action,"R for intense, graphic combat",R,10,TRUE,FALSE,FALSE,7.99082753160502,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-06-30,2000,6,30,6,13240000,1,5.39,2456400.74211503,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-01,2000,7,1,7,14790000,2,5.39,2743970.31539889,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-02,2000,7,2,1,13300000,3,5.39,2467532.46753247,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-03,2000,7,3,2,12390000,4,5.39,2298701.2987013,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-04,2000,7,4,3,9020972,5,5.39,1673649.72170686,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-05,2000,7,5,4,5219273,6,5.39,968325.231910946,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-06,2000,7,6,5,5115286,7,5.39,949032.653061224,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-07,2000,7,7,6,7845260,8,5.39,1455521.33580705,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-08,2000,7,8,7,10633987,9,5.39,1972910.38961039,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-09,2000,7,9,1,7986000,10,5.39,1481632.65306122,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-10,2000,7,10,2,3107948,11,5.39,576613.729128015,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-11,2000,7,11,3,3022421,12,5.39,560746.011131726,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-12,2000,7,12,4,2524400,13,5.39,468348.79406308,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-13,2000,7,13,5,2520900,14,5.39,467699.443413729,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-14,2000,7,14,6,4676000,15,5.39,867532.467532468,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-15,2000,7,15,7,7031000,16,5.39,1304452.69016698,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-16,2000,7,16,1,4953000,17,5.39,918923.933209648,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-17,2000,7,17,2,1803839,18,5.39,334664.00742115,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-18,2000,7,18,3,1989788,19,5.39,369162.894248609,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-19,2000,7,19,4,1783393,20,5.39,330870.686456401,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-20,2000,7,20,5,1594664,21,5.39,295856.029684601,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-21,2000,7,21,6,2896584,22,5.39,537399.628942486,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-22,2000,7,22,7,4271721,23,5.39,792527.087198516,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-23,2000,7,23,1,2693000,24,5.39,499628.942486085,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-24,2000,7,24,2,1232148,25,5.39,228598.886827458,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-25,2000,7,25,3,1335700,26,5.39,247810.760667904,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-26,2000,7,26,4,1311256,27,5.39,243275.695732839,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-27,2000,7,27,5,1302000,28,5.39,241558.441558442,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-28,2000,7,28,6,2007000,29,5.39,372356.215213358,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-29,2000,7,29,7,2810135,30,5.39,521360.853432282,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-30,2000,7,30,1,2431000,31,5.39,451020.408163265,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-07-31,2000,7,31,2,906607,32,5.39,168201.669758813,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-08-01,2000,8,1,3,1004682,33,5.39,186397.402597403,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-08-02,2000,8,2,4,808388,34,5.39,149979.220779221,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-08-03,2000,8,3,5,829357,35,5.39,153869.573283859,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-08-04,2000,8,4,6,1089000,36,5.39,202040.816326531,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-08-05,2000,8,5,7,1428000,37,5.39,264935.064935065,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-08-06,2000,8,6,1,1295000,38,5.39,240259.74025974,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-08-07,2000,8,7,2,577672,39,5.39,107174.768089054,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-08-08,2000,8,8,3,563631,40,5.39,104569.758812616,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-08-09,2000,8,9,4,509308,41,5.39,94491.280148423,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-08-10,2000,8,10,5,504827,42,5.39,93659.9257884972,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-08-11,2000,8,11,6,683000,43,5.39,126716.141001855,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-08-12,2000,8,12,7,1110000,44,5.39,205936.920222635,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-08-13,2000,8,13,1,806000,45,5.39,149536.178107607,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-08-14,2000,8,14,2,355613,46,5.39,65976.4378478664,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-08-15,2000,8,15,3,345256,47,5.39,64054.9165120594,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-08-16,2000,8,16,4,297541,48,5.39,55202.4118738405,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-08-17,2000,8,17,5,314244,49,5.39,58301.2987012987,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-08-20,2000,8,20,1,471000,52,5.39,87384.0445269017,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-08-21,2000,8,21,2,187542,53,5.39,34794.4341372913,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-08-22,2000,8,22,3,221562,54,5.39,41106.1224489796,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-08-23,2000,8,23,4,188124,55,5.39,34902.4118738405,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-08-24,2000,8,24,5,193161,56,5.39,35836.9202226345,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-08-27,2000,8,27,1,336000,59,5.39,62337.6623376623,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-08-28,2000,8,28,2,114713,60,5.39,21282.560296846,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-08-29,2000,8,29,3,149758,61,5.39,27784.4155844156,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-08-30,2000,8,30,4,133592,62,5.39,24785.1576994434,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-08-31,2000,8,31,5,136412,63,5.39,25308.3487940631,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
The Perfect Storm,2000-09-04,2000,9,4,2,357685,67,5.39,66360.853432282,Drama,PG-13 for language and scenes of peril,PG13,7,FALSE,TRUE,FALSE,5.44900024812293,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Meet the Parents,2000-10-06,2000,10,6,6,8561000,1,5.39,1588311.68831169,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-10-07,2000,10,7,7,11819000,2,5.39,2192764.37847866,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-10-08,2000,10,8,1,8286000,3,5.39,1537291.28014842,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-10-09,2000,10,9,2,3541970,4,5.39,657137.291280148,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-10-10,2000,10,10,3,2065795,5,5.39,383264.378478664,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-10-11,2000,10,11,4,1712170,6,5.39,317656.771799629,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-10-12,2000,10,12,5,1713015,7,5.39,317813.543599258,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-10-13,2000,10,13,6,6773000,8,5.39,1256586.27087199,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-10-14,2000,10,14,7,9763000,9,5.39,1811317.2541744,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-10-15,2000,10,15,1,5269000,10,5.39,977551.020408163,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-10-16,2000,10,16,2,1412155,11,5.39,261995.361781076,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-10-17,2000,10,17,3,1489995,12,5.39,276436.920222635,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-10-18,2000,10,18,4,1464355,13,5.39,271679.962894249,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-10-19,2000,10,19,5,1515700,14,5.39,281205.936920223,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-10-20,2000,10,20,6,5132000,15,5.39,952133.580705009,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-10-21,2000,10,21,7,7719000,16,5.39,1432096.47495362,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-10-22,2000,10,22,1,3863000,17,5.39,716697.58812616,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-10-23,2000,10,23,2,1008315,18,5.39,187071.428571429,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-10-24,2000,10,24,3,1100025,19,5.39,204086.270871985,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-10-25,2000,10,25,4,1047525,20,5.39,194346.011131725,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-10-26,2000,10,26,5,1086885,21,5.39,201648.423005566,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-10-27,2000,10,27,6,4240963,22,5.39,786820.593692022,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-10-28,2000,10,28,7,6759789,23,5.39,1254135.25046382,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-10-29,2000,10,29,1,3706000,24,5.39,687569.573283859,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-10-30,2000,10,30,2,847040,25,5.39,157150.278293135,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-10-31,2000,10,31,3,992625,26,5.39,184160.482374768,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-11-01,2000,11,1,4,952920,27,5.39,176794.063079777,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-11-02,2000,11,2,5,1019095,28,5.39,189071.428571429,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-11-03,2000,11,3,6,3810000,29,5.39,706864.564007421,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
